사고내용
137749,2
169186,2
123513,1
57574,2
89338,1
70153,1
153765,2
77924,1
35458,2
160098,2
18545,3
32353,3
15598,3
95272,1
149743,2
42890,3
147840,2
106141,1
162263,2
144532,2
377,3
27586,1
4534,3
152697,2
118420,1
141768,2
169614,2
33854,2
25260,3
85177,1
103767,1
99609,1
86718,1
29831,3
126170,1
77831,1
87410,1
104133,1
48789,3
61858,3
150243,2
20713,2
40463,3
139347,2
2680,3
174670,2
155052,2
177007,2
84431,1
30494,3
141309,2
76181,1
104264,1
122594,1
159071,2
711,3
132803,2
56447,3
31497,2
69489,1
22556,3
28928,2
20446,3
154219,2
40402,3
36614,2
96447,1
113107,1
130335,2
73838,1
119694,1
45815,3
97126,1
155402,2
103950,1
67495,3
164882,2
79853,1
175696,2
95314,1
82720,1
136533,2
13647,3
166903,2
94439,1
142941,2
143590,2
9613,3
20744,3
44243,3
43495,3
171602,2
21909,3
24417,3
57872,3
75877,1
121906,1
88377,1
168785,2
168618,2
32595,3
23116,3
45049,3
151181,2
6348,3
10292,3
45856,3
49765,2
22170,3
72733,1
175557,2
46133,3
150752,2
151152,2
139839,2
77516,1
40992,3
40535,2
38001,3
139071,2
178889,2
166654,2
58223,3
102520,1
11960,3
26925,2
84145,1
133999,2
76441,1
161381,2
68563,3
76288,1
11489,2
11278,2
151838,2
96011,1
74212,1
1606,2
139306,2
169891,2
73115,1
22897,3
36725,3
131189,2
133304,2
150350,2
159231,2
33209,3
58945,3
177993,2
573,3
133437,2
47892,3
40510,3
71054,1
63310,2
132652,2
93397,1
145590,2
61621,3
46762,3
97382,1
47883,3
87739,1
113767,1
74909,1
157205,2
170650,2
171375,2
113813,1
26998,3
26931,3
52446,3
22139,3
86114,1
160448,2
38906,3
86942,1
16760,3
117637,1
162726,2
32262,3
106072,1
117145,1
133946,2
91672,1
68457,3
75436,1
173773,2
150825,2
404,3
167915,2
122138,1
101996,1
95488,1
114123,1
46683,3
22616,2
41036,2
24250,3
90097,1
5821,3
31046,3
29983,3
524,3
103912,1
119749,1
116434,1
119342,1
78276,1
148347,2
107108,1
105871,1
151137,2
124672,1
174942,2
79382,1
146513,2
51555,3
130642,2
46791,3
19626,3
20882,3
92646,1
97069,1
5829,3
28749,2
36061,3
8296,3
29692,3
126160,1
120045,1
88127,1
75955,1
156828,2
41945,3
739,3
151936,2
115171,1
59502,3
155801,2
158029,2
179736,2
100305,1
137615,2
136882,2
136666,2
78191,1
119606,1
106197,1
84693,1
145595,2
173329,2
7201,3
176084,2
77232,1
15588,3
140806,2
12430,3
34222,2
17603,3
22673,3
154323,2
28326,3
66622,3
10941,3
76697,1
86891,1
37094,2
14811,3
86400,1
143777,2
137826,2
143487,2
175638,2
112046,1
4337,3
12643,3
54805,3
59372,3
121327,1
140432,2
135321,2
101052,1
99096,1
111444,1
6146,3
132691,2
26453,3
57675,3
148137,2
165531,2
110200,1
43504,3
31535,3
144426,2
169770,2
161099,2
64818,3
8240,3
167960,2
127480,1
136385,2
101095,1
87081,1
121570,1
137888,2
146704,2
170746,2
47541,3
55690,3
169815,2
41769,3
106254,1
87240,1
17633,3
19077,3
176647,2
176301,2
139049,2
3955,3
135508,2
58121,3
37490,3
79444,1
93603,1
174934,2
38415,3
94964,1
126050,1
128577,1
131968,2
81661,1
15345,3
172439,2
132547,2
2435,3
82175,1
105977,1
11861,3
9753,2
104183,1
89810,1
84800,1
136390,2
154934,2
21849,3
3766,3
108657,1
38535,3
14743,3
161442,2
148603,2
87292,1
78634,1
77962,1
153586,2
62631,3
12454,3
93718,1
164490,2
54092,3
5533,2
151455,2
176479,2
137525,2
19915,3
4167,3
124734,1
79976,1
90491,1
109532,1
163961,2
103625,1
121563,1
126111,1
35158,3
92284,1
89210,1
16884,3
162221,2
146166,2
100232,1
180429,2
276,3
22850,3
91820,1
175975,2
139683,2
65414,3
87225,1
73925,1
147427,2
119998,1
13753,2
111749,1
12097,3
156506,2
27087,3
17759,3
57226,2
121390,1
103772,1
44814,3
172587,2
179164,2
53499,3
56586,3
138807,2
104420,1
26200,3
160885,2
94396,1
56850,3
164767,2
170707,2
123436,1
19144,3
99704,1
167526,2
172671,2
147440,2
96922,1
11260,3
54233,3
89023,1
136891,2
120154,1
179958,2
144102,2
118833,1
116658,1
42337,3
42079,3
121380,1
131084,2
106495,1
108598,1
61540,3
6277,3
57987,3
162588,2
70129,1
90234,1
147700,2
116788,1
174727,2
34404,3
22457,3
59916,3
103730,1
1936,3
162941,2
111190,1
44530,1
110742,1
66798,3
64350,2
165056,2
164381,2
116899,1
120344,1
20888,3
37520,3
82272,1
106598,1
52636,3
71496,1
157896,2
5229,2
51214,3
133318,2
33085,3
38945,3
93757,1
5474,3
41155,3
94032,1
14168,3
118419,1
119617,1
161820,2
136747,2
102758,1
75177,1
151692,2
12065,3
159619,2
66705,3
126832,1
48235,3
79301,1
179256,2
30368,3
19759,3
131431,2
163792,2
137383,2
56070,3
52757,3
48611,3
145879,2
41922,3
49872,3
116960,1
122919,1
162977,2
39334,3
139678,2
45421,3
126348,1
172299,2
75079,1
50467,3
149104,2
130644,2
45933,3
65997,3
87939,1
96928,1
47990,3
144384,2
97119,1
151035,2
126772,1
177013,2
75428,1
147371,2
3462,3
97528,1
127338,1
155687,2
15359,3
140197,2
171322,2
30556,3
25091,3
39235,3
31277,2
68114,3
30673,3
153912,2
136111,2
167102,2
76064,1
38053,3
13099,3
37045,3
79486,1
20974,3
157282,2
72736,1
166696,2
41745,1
74472,1
43529,2
35986,3
12071,3
48827,3
23927,3
53358,3
29586,3
62829,3
98214,1
83276,1
6890,3
117373,1
99412,1
156949,2
17812,3
137689,2
92774,1
128832,2
115419,1
174046,2
166949,2
134210,2
54413,2
50682,3
157392,2
86388,1
121163,1
159502,2
96860,1
58587,3
41282,3
44273,3
161008,2
147307,2
38881,3
68804,3
161495,2
14230,3
137821,2
141869,2
39497,3
132156,2
175523,2
43237,3
91635,1
162952,2
111273,1
128229,1
57366,3
101961,1
4381,3
161728,2
180182,2
146597,2
172768,2
21496,3
77882,1
95194,1
103887,1
69527,1
66640,3
173397,2
97703,1
31929,2
90322,1
63798,3
86404,1
20763,2
146013,2
53357,3
82972,1
81943,1
113088,1
23444,3
86265,1
28864,3
131763,2
135001,2
144394,2
38974,3
139867,2
118234,1
42914,3
158204,2
90724,1
18176,3
109537,1
158677,2
141378,2
143482,2
53774,3
132304,2
110576,1
69103,3
17856,3
108593,1
149096,2
168280,2
70843,1
31342,3
131369,2
88951,1
47103,3
9663,3
38585,2
59047,3
170379,2
73712,1
162180,2
64914,3
13967,3
177154,2
110008,1
127752,1
49706,3
53526,3
82040,1
6651,3
38998,3
149376,2
112859,1
33220,3
82355,1
80289,1
145979,2
127040,1
129280,2
4076,2
38809,3
116007,1
103152,1
32799,3
35112,3
135172,2
136824,2
138760,2
59473,3
156902,2
96841,1
95834,1
76130,1
45492,3
63053,3
24316,3
137032,2
80939,1
138569,2
82073,1
25662,3
25028,3
85418,1
78751,1
154882,2
175739,2
123717,1
44227,3
82449,1
173862,2
160372,2
64849,3
155784,2
57303,3
5999,3
83770,1
172102,2
83955,1
164860,2
13492,3
151664,2
152129,2
59410,3
139837,2
40197,3
106766,1
140978,2
119070,1
145053,2
163628,2
164007,2
161245,2
33351,3
74828,1
12815,3
50042,3
102040,1
110339,1
131922,2
164680,2
180471,2
114160,1
18872,3
117782,1
138388,2
66274,3
53114,3
11690,3
53814,3
23813,2
107601,1
12747,3
163903,2
82348,1
13578,3
171077,2
117777,1
153150,2
67391,2
173641,2
97633,1
44187,3
69546,1
94493,1
123444,1
147861,2
70482,1
149855,2
66655,2
103086,1
114714,1
24937,3
24278,3
124694,1
87801,1
167077,2
12287,3
46794,3
16770,3
133537,2
110939,1
6639,3
130363,2
15245,3
74548,1
106743,1
4848,3
21077,3
56541,3
43856,3
6489,3
3297,3
68513,3
4169,3
31974,3
46038,3
53334,3
155463,2
22407,3
157991,2
149424,2
126167,1
118688,1
100265,1
94053,1
175414,2
109138,1
111721,1
35291,3
140277,2
13105,3
169217,2
99244,1
88553,1
63353,3
88404,1
31205,3
69102,3
142836,2
111783,1
18451,3
77923,1
59991,3
129566,2
48524,3
65338,3
31919,3
119731,1
100385,1
30093,3
1107,3
3834,3
40094,3
49863,3
33123,3
155408,2
27762,3
171047,2
130612,2
75427,1
55633,3
53951,2
78959,1
162567,2
126220,1
175148,2
144185,2
95890,1
123011,1
173937,2
139173,2
79526,1
152543,2
61793,3
86603,1
57059,3
90467,1
133903,2
151007,2
102444,1
23364,3
24455,3
114291,1
95089,1
174809,2
43128,3
120617,1
52641,3
173479,2
168866,2
58522,3
84959,1
48356,3
93219,1
42617,3
32661,3
47491,3
138158,2
30693,3
67692,3
17520,3
99414,1
21175,2
23070,3
161254,2
76689,1
92333,1
65869,3
23235,3
31782,3
121627,1
102657,1
34893,3
3168,3
179760,2
139114,2
66823,3
20949,3
57060,3
13007,3
70581,1
90488,1
23468,3
122189,1
138735,2
162192,2
55543,3
124814,1
105741,1
71875,1
161278,2
51291,3
173639,2
44260,3
76647,1
178678,2
173471,2
25970,2
57161,2
172274,2
129910,2
88633,1
167738,2
63999,3
176709,2
23749,3
103814,1
3682,3
4357,3
78505,1
86196,1
38514,2
4199,3
121321,1
116799,1
152466,2
113109,1
147026,2
48400,3
269,2
68707,3
62322,3
75596,1
72918,1
146174,2
33178,2
33236,3
51927,3
50856,3
175884,2
22867,3
50496,3
32236,2
14237,3
26738,3
101596,1
129015,2
85137,1
15099,3
10929,3
45887,3
121898,1
172338,2
44918,2
121519,1
5070,3
90264,1
154517,2
22557,3
156815,2
114870,1
168320,2
70630,1
158723,2
123296,1
40476,3
17174,3
136587,2
158493,2
2186,3
21014,3
6447,3
149722,2
113910,1
94885,1
136800,2
138636,2
75658,1
152023,2
157533,2
28324,2
91502,1
178380,2
145350,2
66929,3
110504,1
162609,2
106014,1
122805,1
22747,3
10412,3
58986,3
25872,2
159462,2
14758,3
165411,2
29434,2
112988,1
66865,2
75740,1
31810,3
141101,2
169889,2
162469,2
173326,2
60182,3
87842,1
178227,2
113494,1
39528,2
64944,3
165018,2
127736,1
122832,1
30667,3
43973,3
75676,1
122361,1
31853,3
86048,1
173075,2
67644,3
17962,3
118196,1
151169,2
141756,2
153724,2
81967,1
120057,1
54383,3
55733,3
64466,2
149223,2
128987,2
131961,2
71091,1
56972,3
128645,1
43327,3
79032,1
42038,3
29812,3
139702,2
35576,3
2025,3
20335,3
129559,2
113024,1
128692,2
176589,2
8730,3
179673,2
12543,3
177478,2
92973,1
47968,3
128359,1
99478,1
91092,1
86643,1
142916,2
23739,3
132757,2
158841,2
149950,2
87036,1
24193,3
81856,1
144528,2
122584,1
13254,3
4239,3
128394,1
84994,1
16628,2
156392,2
144856,2
45945,3
50787,3
173681,2
42539,3
4889,3
90326,1
120355,1
165466,2
60716,3
150652,2
99304,1
156018,2
60656,3
83904,1
141424,2
95808,1
38396,3
65515,3
116978,1
57067,3
108508,1
94705,1
133251,2
62432,3
41044,3
102504,1
110691,1
150736,2
121098,1
104885,1
123452,1
6804,2
133590,2
49163,3
1410,3
178114,2
93719,1
14539,3
155433,2
180265,2
11367,3
69370,1
24218,3
21933,3
144157,2
162808,2
113227,1
76239,1
149140,2
23287,3
82619,1
81478,1
42274,3
100567,1
127379,1
89147,1
71347,1
108303,1
24750,2
162188,2
38178,3
89971,1
16020,3
136608,2
139687,2
144362,2
73243,1
150015,2
168075,2
115048,1
61092,3
128472,1
65956,3
15815,3
99055,1
165954,2
34634,3
178698,2
123014,1
102656,1
176102,2
62961,2
9693,3
164897,2
71429,1
79524,1
122545,1
141577,2
49342,3
122651,1
78647,1
116452,1
43351,3
12409,2
107226,1
144267,2
11778,3
89538,1
168666,2
125859,1
110254,1
170280,2
15101,3
131055,2
63675,3
163312,2
109876,1
166556,2
142239,2
22973,3
58145,3
47850,3
96691,1
133369,2
104228,1
93183,1
173605,2
114547,1
40703,3
149538,2
162757,2
34542,3
163236,2
51280,3
65409,3
179909,2
147867,2
3488,3
54713,3
37206,3
127071,1
121145,1
144112,2
125067,1
135617,2
131892,2
17200,3
125675,1
21882,3
14980,3
6555,3
94856,1
76090,1
99545,1
176433,2
77985,1
145426,2
174347,2
169463,2
61343,3
114832,1
33146,3
128009,1
28649,3
20156,3
147234,2
77917,1
22580,3
173168,2
69418,1
98518,1
67578,3
54679,3
1500,3
171735,2
2172,3
119256,1
174541,2
117997,1
98266,1
57571,3
150554,2
40166,3
134423,2
152501,2
117387,1
75702,1
139298,2
54737,3
79192,1
129889,2
32371,3
145414,2
29240,3
83690,1
21356,3
82819,1
126285,1
27093,3
33480,1
76133,1
170133,2
83925,1
60332,3
149341,2
147176,2
173955,2
40930,3
122763,1
18825,3
119225,1
32259,3
77155,1
25918,2
147489,2
76012,1
115397,1
176187,2
117621,1
142742,2
3912,3
36731,3
50610,3
30630,2
133564,2
163662,2
42727,2
133681,2
30846,3
28400,3
136861,2
138232,2
104225,1
5965,3
41925,3
156918,2
162037,2
140122,2
69069,3
130992,2
176313,2
168757,2
153282,2
13154,3
3164,3
121164,1
59900,2
90510,1
57686,3
15179,3
97525,1
14739,3
81701,1
163790,2
99674,1
176080,2
81310,1
178119,2
145968,2
72634,1
133366,2
63857,3
97345,1
145971,2
158334,2
76752,1
20932,3
90895,1
161651,2
83667,1
7683,3
167470,2
125684,1
138690,2
24707,3
103683,1
36109,3
136893,2
30414,3
130783,2
60070,3
94483,1
140221,2
144699,2
128381,1
173347,2
24949,3
7074,3
5889,2
102593,1
75913,1
133506,2
20651,3
13752,3
37414,3
30365,3
56057,3
80867,1
161764,2
60010,3
58976,3
116754,1
52144,3
56539,3
174366,2
1602,3
85498,1
68852,3
17402,3
18924,3
123297,1
16819,3
82291,1
165712,2
15559,3
171100,2
140763,2
55105,3
120548,1
114595,1
126592,1
31019,2
123,3
51871,3
36810,3
100837,1
83556,1
102577,1
108537,1
119982,1
59655,3
125893,1
107979,1
86483,1
133879,2
103998,1
151354,2
101194,1
122295,1
22427,3
20358,3
144016,2
89081,1
135553,2
57004,3
173837,2
25847,3
173000,2
62470,3
92285,1
157278,2
94366,1
162910,2
56675,3
100436,1
11211,2
683,3
24971,3
140938,2
110768,1
70882,1
33331,3
41644,3
42029,2
47555,3
176693,2
2493,3
121830,1
144824,2
113462,1
156405,2
61233,3
97016,1
47842,3
121193,1
23687,2
34504,3
154199,2
68029,3
178168,2
161164,2
68913,3
5716,3
105284,1
18996,3
142812,2
170372,2
17949,3
176180,2
49564,3
175145,2
141810,2
81718,1
41200,2
102979,1
94535,1
105971,1
55530,3
157724,2
47924,3
126284,1
114579,1
51130,3
56851,3
36982,3
53233,2
110161,1
98119,1
161455,2
70150,1
128331,1
69353,1
12575,3
72247,1
172505,2
7511,3
19523,3
51059,3
60602,3
126955,1
561,3
80469,1
5006,3
90422,1
45502,3
81418,1
67263,3
133771,2
78537,1
136015,2
146782,2
176700,2
50609,3
141715,2
149916,2
71847,1
126375,1
133542,2
99737,1
145501,2
30708,2
26346,2
143220,2
52897,3
42011,3
134182,2
234,3
48562,3
153229,2
7250,3
122578,1
149145,2
145750,2
69960,1
139595,2
33171,3
66022,3
130896,2
155417,2
96833,1
112717,1
41923,3
107369,1
55867,3
44613,3
169370,2
113773,1
39595,3
177545,2
46971,2
68729,3
4978,3
156550,2
143439,2
121813,1
35324,3
110268,1
34652,3
166908,2
171868,2
151917,2
128603,1
51346,3
21399,2
159432,2
38357,3
44743,3
2110,1
46118,3
10512,3
154087,2
133256,2
23399,3
167661,2
169934,2
174700,2
55727,3
22486,3
65666,3
159031,2
130362,2
10773,3
151471,2
171608,2
97144,1
134984,2
43619,3
143582,2
52487,3
55604,3
170766,2
131965,2
102212,1
15842,3
128982,2
26254,2
23806,2
134883,2
17221,3
158668,2
82156,1
148724,2
148207,2
166361,2
39448,3
73979,1
23667,3
150778,2
177195,2
161893,2
172277,2
96569,1
149207,2
50688,3
168245,2
55549,3
116205,1
26671,3
156812,2
45722,3
23118,3
33136,3
12703,3
2849,3
15192,2
69171,1
38912,2
143115,2
167701,2
85834,1
144858,2
19720,3
35434,3
170692,2
176504,2
79774,1
150308,2
1653,3
126618,1
87471,1
106926,1
135426,2
40493,3
143155,2
54310,3
169957,2
17188,3
18559,3
94229,1
116487,1
148295,2
122273,1
158161,2
19493,3
19117,2
111097,1
53608,3
17706,3
8944,3
168694,2
125918,1
8242,3
39798,3
3110,3
150617,2
130482,2
20527,3
86725,1
111882,1
43387,3
142891,2
89165,1
1828,3
105383,1
6115,3
125557,1
146372,2
29362,3
165912,2
8574,3
28226,3
52587,3
80743,1
158777,2
90775,1
93213,1
129474,2
142413,2
97223,1
58335,3
116107,1
129995,2
129830,2
21899,3
23243,3
109797,1
114025,1
25852,3
153398,2
148150,2
169581,2
160195,2
91916,1
71966,1
2867,3
139850,2
100017,1
47542,3
73441,1
32273,2
21733,3
117151,1
118865,1
106645,1
94057,1
59128,3
118507,1
81122,1
85813,1
52597,3
142138,2
132173,2
166477,2
20305,3
50934,3
62688,3
154438,2
153736,2
71767,1
6034,3
79147,1
164037,2
9553,3
66544,3
159284,2
28754,3
39659,3
44232,2
100685,1
66318,3
49123,3
129108,2
74595,1
77134,1
144652,2
174080,2
76430,1
113641,1
118300,1
98852,1
123214,1
110737,1
6895,3
69462,1
134307,2
38493,3
57786,3
18606,3
67186,3
157508,2
28531,3
34575,3
145874,2
66731,3
97700,1
88579,1
129268,2
81139,1
31692,3
32473,3
97136,1
91003,1
136135,2
16863,3
34627,3
142875,2
121108,1
154572,2
122628,1
55577,3
125849,1
97750,1
98350,1
85376,1
46949,3
172007,2
101964,1
153452,2
165550,2
103297,1
26342,3
41401,3
78394,1
91750,1
70771,1
143905,2
99080,1
67096,3
10596,3
136878,2
28341,3
130458,2
1658,3
158107,2
45669,3
128475,1
8173,3
19210,3
142982,2
87596,1
132389,2
12383,3
73248,1
132224,2
13292,3
21577,3
20221,3
8667,3
122081,1
91001,1
27816,3
58540,3
34650,3
147536,2
616,1
142625,2
40829,3
163791,2
18761,2
1874,2
99056,1
55829,3
116775,1
160428,2
241,3
94560,1
39732,3
113110,1
39163,3
164204,2
44764,3
21877,3
150307,2
46432,3
119402,1
80569,1
106307,1
133736,2
38920,3
26470,3
169679,2
165541,2
112965,1
55318,2
147103,2
145004,2
84045,1
64932,3
78823,1
80108,1
16026,3
128365,1
111586,1
90720,1
74664,1
9904,3
88511,1
54576,2
169121,2
63064,3
165988,2
85594,1
20200,3
76963,1
128904,2
113952,1
158261,2
106578,1
173622,2
67088,3
49344,3
25069,3
77462,1
110701,1
92974,1
34949,3
179850,2
37507,3
58249,3
54010,3
11913,3
68504,3
93267,1
142450,2
75529,1
28483,3
66805,3
83986,1
114027,1
145390,2
126435,1
8088,3
25795,2
38286,3
144512,2
54948,3
88243,1
59442,3
55618,2
146378,2
107824,1
41258,2
100540,1
52768,3
116325,1
125767,1
74182,1
162643,2
10429,3
36004,3
132965,2
54475,3
116853,1
7717,3
152783,2
176605,2
149347,2
89518,1
166644,2
63220,3
134051,2
76284,1
21898,3
21541,3
82097,1
71796,1
130023,2
62819,3
156613,2
72731,1
108009,1
6722,2
148120,2
121885,1
34021,3
57770,3
40687,3
114522,1
128492,1
123596,1
77759,1
66280,3
123024,1
24867,3
28967,3
52123,2
97988,1
12462,3
116945,1
117564,1
151306,2
117793,1
89688,1
103574,1
170565,2
158739,2
102378,1
150793,2
88310,1
94952,1
32019,3
110679,1
155269,2
123303,1
27046,3
123661,1
802,3
15418,3
124809,1
35396,3
57595,3
24522,3
36695,3
2368,3
120385,1
123620,1
163432,2
151819,2
129378,2
62813,3
116632,1
88051,1
30340,3
101588,1
26118,3
157058,2
56436,3
87630,1
91016,1
124185,1
132015,2
123656,1
18581,3
79686,1
131735,2
29855,3
34984,3
116925,1
145487,2
177616,2
1626,3
166793,2
49655,3
37604,3
134653,2
175379,2
168820,2
32334,3
33100,3
6923,3
47945,3
8684,3
97820,1
79008,1
61964,3
142499,2
114585,1
46845,2
164543,2
96342,1
11437,3
17579,3
22288,2
18802,3
41865,3
99772,1
147483,2
118286,1
121370,1
78967,1
159315,2
111702,1
142336,2
121418,1
5731,3
90873,1
151111,2
112121,1
22681,3
102459,1
117536,1
170788,2
30104,2
172828,2
128888,2
140776,2
115069,1
54555,3
148154,2
123454,1
122479,1
11729,3
37151,3
23177,3
97610,1
48042,3
93846,1
58064,3
173337,2
41132,3
117304,1
33132,3
132259,2
13982,3
94132,1
81625,1
114984,1
150234,2
24410,3
15480,3
132069,2
123371,1
68618,3
144389,2
53374,3
45693,3
152583,2
75532,1
96351,1
175573,2
40186,3
17837,3
18534,3
75071,1
87750,1
65374,3
4258,3
37180,3
79515,1
112934,1
98101,1
34992,3
57052,3
92017,1
78408,1
103345,1
142393,2
175510,2
102032,1
27073,3
98069,1
138751,2
156271,2
173264,2
29574,2
105525,1
71952,1
94003,1
171596,2
61899,3
4282,3
169616,2
63878,3
143138,2
61575,3
177852,2
136682,2
131353,2
64557,3
97330,1
83723,1
129468,2
169538,2
176655,2
166451,2
163411,2
99341,1
31517,3
151521,2
145721,2
24967,3
41951,3
35902,3
26698,3
94091,1
80415,1
59133,3
139484,2
173080,2
12853,3
104103,1
58227,3
175559,2
90236,1
126014,1
57304,2
60367,3
19614,3
39403,3
44658,3
179503,2
2924,3
57946,3
137440,2
65094,3
141579,2
155328,2
4393,3
111774,1
144753,2
155752,2
14886,3
48828,3
81375,1
38604,3
78064,1
166107,2
12801,3
113828,1
7268,3
11469,3
75886,1
162476,2
58072,3
122430,1
20403,3
175203,2
157308,2
144249,2
153641,2
118691,1
37874,3
72374,1
177828,2
12681,3
39524,2
147362,2
154778,2
159969,2
44045,3
164889,2
26940,3
92298,1
91241,1
171903,2
170498,2
150894,2
155149,2
84735,1
12319,3
70400,1
63871,3
3926,3
53610,3
74946,1
2224,3
179245,2
70640,1
175275,2
150133,2
64559,2
112134,1
20309,3
66145,3
95215,1
162028,2
120682,1
154808,2
58576,3
115161,1
123000,1
11642,2
175368,2
40721,3
24943,2
19616,3
95357,1
14089,3
131138,2
138849,2
79528,1
119584,1
30779,3
131051,2
5840,3
71617,1
140407,2
35339,3
133676,2
60630,3
160000,2
144731,2
146916,2
32158,2
26528,2
74300,1
166880,2
12710,1
45533,3
42298,3
110893,1
97878,1
140605,2
49411,3
167034,2
58202,3
163164,2
130207,2
37237,3
3125,2
125847,1
137423,2
126549,1
120011,1
179511,2
18380,2
73844,1
129065,2
83924,1
140740,2
39760,3
169642,2
133413,2
23244,2
130403,2
85860,1
141191,2
6699,3
15910,3
117010,1
129185,2
159471,2
167275,2
31856,3
113756,1
73070,1
1419,3
10679,3
111605,1
78881,1
46260,3
101462,1
164760,2
22496,2
101008,1
94328,1
94562,1
149346,2
159768,2
146005,2
120339,1
34702,3
32122,3
27951,3
65818,3
64984,3
8111,3
175061,2
14335,3
92958,1
36020,3
101221,1
6844,3
60838,2
9886,3
105767,1
153782,2
38252,3
119221,1
75813,1
73622,1
130390,2
164462,2
14417,2
64388,2
8771,3
84320,1
15107,3
60318,3
9151,3
143641,2
55333,3
107420,1
50790,3
102698,1
146065,2
174403,2
118807,1
163391,2
82973,1
106601,1
152754,2
77495,1
16318,3
74819,1
95499,1
30320,3
11228,1
168941,2
135507,2
136853,2
96012,1
5633,3
175463,2
120034,1
163946,2
73069,1
67175,3
165737,2
35689,3
141144,2
60151,3
169640,2
66601,3
118953,1
32763,3
2639,3
139893,2
126989,1
165687,2
121279,1
122188,1
29626,3
144432,2
2161,3
51968,3
179397,2
49033,3
65008,3
171753,2
116267,1
84392,1
65323,2
173084,2
